trip_id,origin_node_id,destination_node_id,departure_time_s,mode,dest_source,purpose
t2106,n12415,n19255,26400,car,gravity,HBW_AM
t2107,n12583,n14238,26400,car,gravity,HBW_AM
t2108,n12583,n33296,26400,car,gravity,HBW_AM
t2109,n12583,n33962,26400,car,gravity,HBW_AM
t2110,n12618,n1037,26400,car,gravity,HBW_AM
t2111,n12680,n9003,26400,car,gravity,HBW_AM
t2112,n12685,n2463,26400,car,gravity,HBW_AM
t2113,n12789,n33570,26400,car,gravity,HBW_AM
t2114,n12829,n1580,26400,car,gravity,HBW_AM
t2115,n12851,n13685,26400,car,gravity,HBW_AM
t2116,n12895,n16855,26400,car,gravity,HBW_AM
t2117,n12959,n15018,26400,car,gravity,HBW_AM
t2118,n12970,n2664,26400,car,gravity,HBW_AM
t2119,n13031,n17440,26400,car,gravity,HBW_AM
t2120,n13031,n20371,26400,car,gravity,HBW_AM
t2121,n13031,n25370,26400,car,gravity,HBW_AM
t2122,n13031,n28791,26400,car,gravity,HBW_AM
t2123,n13031,n2980,26400,car,gravity,HBW_AM
t2124,n13043,n23475,26400,car,gravity,HBW_AM
t2125,n13045,n15336,26400,car,gravity,HBW_AM
t2126,n13089,n20603,26400,car,gravity,HBW_AM
t2127,n13089,n23022,26400,car,gravity,HBW_AM
t2128,n13814,n25718,26400,car,gravity,HBW_AM
t2129,n13911,n30409,26400,car,gravity,HBW_AM
t2130,n13964,n19883,26400,car,gravity,HBW_AM
t2131,n14,n24041,26400,car,gravity,HBW_AM
t2132,n14030,n28367,26400,car,gravity,HBW_AM
t2133,n14168,n28064,26400,car,gravity,HBW_AM
t2134,n14267,n29406,26400,car,gravity,HBW_AM
t2135,n14489,n16747,26400,car,gravity,HBW_AM
t2136,n14511,n13980,26400,car,gravity,HBW_AM
t2137,n14529,n27614,26400,car,gravity,HBW_AM
t2138,n14594,n14237,26400,car,gravity,HBW_AM
t2139,n14594,n26753,26400,car,gravity,HBW_AM
t2140,n14594,n30793,26400,car,gravity,HBW_AM
t2141,n14594,n9046,26400,car,gravity,HBW_AM
t2142,n14649,n1944,26400,car,gravity,HBW_AM
t2143,n15109,n10451,26400,car,gravity,HBW_AM
t2144,n15109,n24211,26400,car,gravity,HBW_AM
t2145,n15172,n23145,26400,car,gravity,HBW_AM
t2146,n15172,n30598,26400,car,gravity,HBW_AM
t2147,n15172,n30790,26400,car,gravity,HBW_AM
t2148,n15172,n30899,26400,car,gravity,HBW_AM
t2149,n15183,n17897,26400,car,gravity,HBW_AM
t2150,n15183,n2442,26400,car,gravity,HBW_AM
t2151,n15241,n6001,26400,car,gravity,HBW_AM
t2152,n15244,n11912,26400,car,gravity,HBW_AM
t2153,n15244,n5587,26400,car,gravity,HBW_AM
t2154,n15514,n11577,26400,car,gravity,HBW_AM
t2155,n15528,n28067,26400,car,gravity,HBW_AM
t2156,n15592,n24507,26400,car,gravity,HBW_AM
t2157,n15605,n6906,26400,car,gravity,HBW_AM
t2158,n15633,n11710,26400,car,gravity,HBW_AM
t2159,n15633,n28528,26400,car,gravity,HBW_AM
t2160,n15898,n32570,26400,car,gravity,HBW_AM
t2161,n15988,n16304,26400,car,gravity,HBW_AM
t2162,n16021,n8264,26400,car,gravity,HBW_AM
t2163,n16027,n24982,26400,car,gravity,HBW_AM
t2164,n16035,n19837,26400,car,gravity,HBW_AM
t2165,n16039,n13033,26400,car,gravity,HBW_AM
t2166,n16169,n29153,26400,car,gravity,HBW_AM
t2167,n16276,n14370,26400,car,gravity,HBW_AM
t2168,n16304,n13222,26400,car,gravity,HBW_AM
t2169,n16358,n32008,26400,car,gravity,HBW_AM
t2170,n16417,n25988,26400,car,gravity,HBW_AM
t2171,n16457,n23590,26400,car,gravity,HBW_AM
t2172,n16559,n32913,26400,car,gravity,HBW_AM
t2173,n16689,n25130,26400,car,gravity,HBW_AM
t2174,n16739,n15585,26400,car,gravity,HBW_AM
t2175,n16962,n26327,26400,car,gravity,HBW_AM
t2176,n17007,n14532,26400,car,gravity,HBW_AM
t2177,n17070,n26015,26400,car,gravity,HBW_AM
t2178,n17080,n15245,26400,car,gravity,HBW_AM
t2179,n17082,n4617,26400,car,gravity,HBW_AM
t2180,n17100,n31948,26400,car,gravity,HBW_AM
t2181,n17104,n26614,26400,car,gravity,HBW_AM
t2182,n17106,n13981,26400,car,gravity,HBW_AM
t2183,n17128,n21310,26400,car,gravity,HBW_AM
t2184,n17128,n7808,26400,car,gravity,HBW_AM
t2185,n17137,n8862,26400,car,gravity,HBW_AM
t2186,n17139,n23086,26400,car,gravity,HBW_AM
t2187,n17163,n2278,26400,car,gravity,HBW_AM
t2188,n17163,n7560,26400,car,gravity,HBW_AM
t2189,n17249,n24450,26400,car,gravity,HBW_AM
t2190,n17283,n14331,26400,car,gravity,HBW_AM
t2191,n17286,n12921,26400,car,gravity,HBW_AM
t2192,n17316,n6236,26400,car,gravity,HBW_AM
t2193,n17339,n26106,26400,car,gravity,HBW_AM
t2194,n17409,n20075,26400,car,gravity,HBW_AM
t2195,n17430,n6643,26400,car,gravity,HBW_AM
t2196,n17455,n11985,26400,car,gravity,HBW_AM
t2197,n17455,n19038,26400,car,gravity,HBW_AM
t2198,n17455,n24733,26400,car,gravity,HBW_AM
t2199,n17455,n31541,26400,car,gravity,HBW_AM
t2200,n17455,n34072,26400,car,gravity,HBW_AM
t2201,n17455,n9687,26400,car,gravity,HBW_AM
t2202,n17481,n27211,26400,car,gravity,HBW_AM
t2203,n17676,n17158,26400,car,gravity,HBW_AM
t2204,n17676,n24179,26400,car,gravity,HBW_AM
t2205,n17676,n3978,26400,car,gravity,HBW_AM
t2206,n17835,n4612,26400,car,gravity,HBW_AM
t2207,n17913,n30097,26400,car,gravity,HBW_AM
t2208,n18041,n32323,26400,car,gravity,HBW_AM
t2209,n18288,n3534,26400,car,gravity,HBW_AM
t2210,n18433,n3067,26400,car,gravity,HBW_AM
t2211,n18434,n11865,26400,car,gravity,HBW_AM
t2212,n18630,n27811,26400,car,gravity,HBW_AM
t2213,n18747,n10224,26400,car,gravity,HBW_AM
t2214,n18747,n11029,26400,car,gravity,HBW_AM
t2215,n18747,n20171,26400,car,gravity,HBW_AM
t2216,n18747,n26346,26400,car,gravity,HBW_AM
t2217,n18747,n29039,26400,car,gravity,HBW_AM
t2218,n18747,n30821,26400,car,gravity,HBW_AM
t2219,n18747,n31487,26400,car,gravity,HBW_AM
t2220,n18747,n32799,26400,car,gravity,HBW_AM
t2221,n18747,n990,26400,car,gravity,HBW_AM
t2222,n18984,n18045,26400,car,gravity,HBW_AM
t2223,n19061,n12391,26400,car,gravity,HBW_AM
t2224,n19193,n14357,26400,car,gravity,HBW_AM
t2225,n19193,n16944,26400,car,gravity,HBW_AM
t2226,n19193,n21494,26400,car,gravity,HBW_AM
t2227,n19193,n23505,26400,car,gravity,HBW_AM
t2228,n19193,n27705,26400,car,gravity,HBW_AM
t2229,n19193,n28329,26400,car,gravity,HBW_AM
t2230,n19193,n3903,26400,car,gravity,HBW_AM
t2231,n19193,n6306,26400,car,gravity,HBW_AM
t2232,n19193,n8339,26400,car,gravity,HBW_AM
t2233,n19283,n7377,26400,car,gravity,HBW_AM
t2234,n19290,n15979,26400,car,gravity,HBW_AM
t2235,n19309,n15486,26400,car,gravity,HBW_AM
t2236,n19309,n26285,26400,car,gravity,HBW_AM
t2237,n19348,n15243,26400,car,gravity,HBW_AM
t2238,n19353,n30179,26400,car,gravity,HBW_AM
t2239,n19472,n6292,26400,car,gravity,HBW_AM
t2240,n19631,n12969,26400,car,gravity,HBW_AM
t2241,n19649,n17480,26400,car,gravity,HBW_AM
t2242,n19671,n4814,26400,car,gravity,HBW_AM
t2243,n19881,n16451,26400,car,gravity,HBW_AM
t2244,n19888,n23452,26400,car,gravity,HBW_AM
t2245,n19901,n15089,26400,car,gravity,HBW_AM
t2246,n19959,n1158,26400,car,gravity,HBW_AM
t2247,n19978,n14647,26400,car,gravity,HBW_AM
t2248,n19981,n17789,26400,car,gravity,HBW_AM
t2249,n20020,n26072,26400,car,gravity,HBW_AM
t2250,n20076,n16129,26400,car,gravity,HBW_AM
t2251,n20079,n25689,26400,car,gravity,HBW_AM
t2252,n20160,n18515,26400,car,gravity,HBW_AM
t2253,n20167,n18441,26400,car,gravity,HBW_AM
t2254,n20167,n2277,26400,car,gravity,HBW_AM
t2255,n20193,n23026,26400,car,gravity,HBW_AM
t2256,n20211,n20581,26400,car,gravity,HBW_AM
t2257,n20242,n23168,26400,car,gravity,HBW_AM
t2258,n20337,n23282,26400,car,gravity,HBW_AM
t2259,n20338,n5137,26400,car,gravity,HBW_AM
t2260,n20348,n26896,26400,car,gravity,HBW_AM
t2261,n20360,n19186,26400,car,gravity,HBW_AM
t2262,n20418,n13781,26400,car,gravity,HBW_AM
t2263,n20458,n21132,26400,car,gravity,HBW_AM
t2264,n20499,n12397,26400,car,gravity,HBW_AM
t2265,n20499,n700,26400,car,gravity,HBW_AM
t2266,n20526,n16162,26400,car,gravity,HBW_AM
t2267,n20574,n30647,26400,car,gravity,HBW_AM
t2268,n20623,n12302,26400,car,gravity,HBW_AM
t2269,n20688,n14982,26400,car,gravity,HBW_AM
t2270,n20688,n17027,26400,car,gravity,HBW_AM
t2271,n20688,n18018,26400,car,gravity,HBW_AM
t2272,n20688,n18136,26400,car,gravity,HBW_AM
t2273,n20688,n23989,26400,car,gravity,HBW_AM
t2274,n20688,n25124,26400,car,gravity,HBW_AM
t2275,n2069,n18810,26400,car,gravity,HBW_AM
t2276,n20741,n32639,26400,car,gravity,HBW_AM
t2277,n20807,n11135,26400,car,gravity,HBW_AM
t2278,n20807,n12504,26400,car,gravity,HBW_AM
t2279,n20807,n12588,26400,car,gravity,HBW_AM
t2280,n20807,n13748,26400,car,gravity,HBW_AM
t2281,n20807,n18951,26400,car,gravity,HBW_AM
t2282,n20807,n25368,26400,car,gravity,HBW_AM
t2283,n20807,n27605,26400,car,gravity,HBW_AM
t2284,n20807,n28032,26400,car,gravity,HBW_AM
t2285,n20807,n29863,26400,car,gravity,HBW_AM
t2286,n20807,n5755,26400,car,gravity,HBW_AM
t2287,n20807,n5825,26400,car,gravity,HBW_AM
t2288,n20937,n32714,26400,car,gravity,HBW_AM
t2289,n20969,n10438,26400,car,gravity,HBW_AM
t2290,n21176,n14106,26400,car,gravity,HBW_AM
t2291,n21176,n29155,26400,car,gravity,HBW_AM
t2292,n21232,n20192,26400,car,gravity,HBW_AM
t2293,n21232,n27263,26400,car,gravity,HBW_AM
t2294,n21242,n9183,26400,car,gravity,HBW_AM
t2295,n21858,n20005,26400,car,gravity,HBW_AM
t2296,n21887,n11233,26400,car,gravity,HBW_AM
t2297,n21908,n30306,26400,car,gravity,HBW_AM
t2298,n21930,n21941,26400,car,gravity,HBW_AM
t2299,n21936,n31778,26400,car,gravity,HBW_AM
t2300,n22029,n21312,26400,car,gravity,HBW_AM
t2301,n22207,n2408,26400,car,gravity,HBW_AM
t2302,n22307,n89,26400,car,gravity,HBW_AM
t2303,n22347,n11617,26400,car,gravity,HBW_AM
t2304,n22347,n13196,26400,car,gravity,HBW_AM
t2305,n22347,n21960,26400,car,gravity,HBW_AM
t2306,n22347,n324,26400,car,gravity,HBW_AM
t2307,n22347,n4457,26400,car,gravity,HBW_AM
t2308,n22347,n4824,26400,car,gravity,HBW_AM
t2309,n22347,n7448,26400,car,gravity,HBW_AM
t2310,n22368,n8357,26400,car,gravity,HBW_AM
t2311,n22368,n8974,26400,car,gravity,HBW_AM
t2312,n22368,n9649,26400,car,gravity,HBW_AM
t2313,n23072,n23717,26400,car,gravity,HBW_AM
t2314,n23072,n25312,26400,car,gravity,HBW_AM
t2315,n23139,n32745,26400,car,gravity,HBW_AM
t2316,n23270,n19587,26400,car,gravity,HBW_AM
t2317,n23286,n26516,26400,car,gravity,HBW_AM
t2318,n23296,n21728,26400,car,gravity,HBW_AM
t2319,n23355,n30258,26400,car,gravity,HBW_AM
t2320,n23410,n18895,26400,car,gravity,HBW_AM
t2321,n23430,n22909,26400,car,gravity,HBW_AM
t2322,n23438,n5131,26400,car,gravity,HBW_AM
t2323,n23624,n21227,26400,car,gravity,HBW_AM
t2324,n23641,n25494,26400,car,gravity,HBW_AM
t2325,n23720,n33880,26400,car,gravity,HBW_AM
t2326,n23767,n25950,26400,car,gravity,HBW_AM
t2327,n23804,n13908,26400,car,gravity,HBW_AM
t2328,n23805,n8739,26400,car,gravity,HBW_AM
t2329,n23859,n26886,26400,car,gravity,HBW_AM
t2330,n23987,n85,26400,car,gravity,HBW_AM
t2331,n24029,n23106,26400,car,gravity,HBW_AM
t2332,n24226,n14230,26400,car,gravity,HBW_AM
t2333,n24232,n6614,26400,car,gravity,HBW_AM
t2334,n24246,n6226,26400,car,gravity,HBW_AM
t2335,n24251,n27631,26400,car,gravity,HBW_AM
t2336,n24350,n28000,26400,car,gravity,HBW_AM
t2337,n24355,n9711,26400,car,gravity,HBW_AM
t2338,n24442,n24534,26400,car,gravity,HBW_AM
t2339,n24452,n19571,26400,car,gravity,HBW_AM
t2340,n24535,n14052,26400,car,gravity,HBW_AM
t2341,n24568,n18840,26400,car,gravity,HBW_AM
t2342,n24739,n33195,26400,car,gravity,HBW_AM
t2343,n24896,n11891,26400,car,gravity,HBW_AM
t2344,n24914,n23220,26400,car,gravity,HBW_AM
t2345,n24991,n10994,26400,car,gravity,HBW_AM
t2346,n25023,n25705,26400,car,gravity,HBW_AM
t2347,n25023,n3601,26400,car,gravity,HBW_AM
t2348,n25092,n4635,26400,car,gravity,HBW_AM
t2349,n25220,n8372,26400,car,gravity,HBW_AM
t2350,n25283,n33729,26400,car,gravity,HBW_AM
t2351,n254,n24501,26400,car,gravity,HBW_AM
t2352,n25536,n23194,26400,car,gravity,HBW_AM
t2353,n25568,n11433,26400,car,gravity,HBW_AM
t2354,n25571,n32034,26400,car,gravity,HBW_AM
t2355,n25608,n7728,26400,car,gravity,HBW_AM
t2356,n25614,n8199,26400,car,gravity,HBW_AM
t2357,n25645,n23148,26400,car,gravity,HBW_AM
t2358,n25645,n6420,26400,car,gravity,HBW_AM
t2359,n25679,n17822,26400,car,gravity,HBW_AM
t2360,n25703,n31552,26400,car,gravity,HBW_AM
t2361,n25755,n24425,26400,car,gravity,HBW_AM
t2362,n25770,n22507,26400,car,gravity,HBW_AM
t2363,n25784,n3653,26400,car,gravity,HBW_AM
t2364,n25804,n11094,26400,car,gravity,HBW_AM
t2365,n25910,n13457,26400,car,gravity,HBW_AM
t2366,n26407,n13678,26400,car,gravity,HBW_AM
t2367,n26407,n15236,26400,car,gravity,HBW_AM
t2368,n26407,n22253,26400,car,gravity,HBW_AM
t2369,n26407,n24385,26400,car,gravity,HBW_AM
t2370,n26826,n21250,26400,car,gravity,HBW_AM
t2371,n26826,n31944,26400,car,gravity,HBW_AM
t2372,n26970,n16049,26400,car,gravity,HBW_AM
t2373,n26977,n33257,26400,car,gravity,HBW_AM
t2374,n27139,n24308,26400,car,gravity,HBW_AM
t2375,n27139,n31039,26400,car,gravity,HBW_AM
t2376,n27268,n19918,26400,car,gravity,HBW_AM
t2377,n27293,n30589,26400,car,gravity,HBW_AM
t2378,n27350,n16753,26400,car,gravity,HBW_AM
t2379,n27578,n19423,26400,car,gravity,HBW_AM
t2380,n27578,n270,26400,car,gravity,HBW_AM
t2381,n27749,n32889,26400,car,gravity,HBW_AM
t2382,n27764,n16731,26400,car,gravity,HBW_AM
t2383,n27840,n28995,26400,car,gravity,HBW_AM
t2384,n27877,n18402,26400,car,gravity,HBW_AM
t2385,n27883,n15045,26400,car,gravity,HBW_AM
t2386,n27889,n8439,26400,car,gravity,HBW_AM
t2387,n27971,n23901,26400,car,gravity,HBW_AM
t2388,n28086,n3262,26400,car,gravity,HBW_AM
t2389,n28232,n30207,26400,car,gravity,HBW_AM
t2390,n28232,n33010,26400,car,gravity,HBW_AM
t2391,n28302,n26381,26400,car,gravity,HBW_AM
t2392,n28844,n1578,26400,car,gravity,HBW_AM
t2393,n28868,n31812,26400,car,gravity,HBW_AM
t2394,n29097,n7772,26400,car,gravity,HBW_AM
t2395,n29161,n3622,26400,car,gravity,HBW_AM
t2396,n29269,n12722,26400,car,gravity,HBW_AM
t2397,n29269,n26446,26400,car,gravity,HBW_AM
t2398,n29269,n2864,26400,car,gravity,HBW_AM
t2399,n29323,n10656,26400,car,gravity,HBW_AM
t2400,n29347,n26201,26400,car,gravity,HBW_AM
t2401,n29363,n17214,26400,car,gravity,HBW_AM
t2402,n29393,n4903,26400,car,gravity,HBW_AM
t2403,n29403,n27946,26400,car,gravity,HBW_AM
t2404,n29519,n1735,26400,car,gravity,HBW_AM
t2405,n29519,n27229,26400,car,gravity,HBW_AM
t2406,n29519,n27444,26400,car,gravity,HBW_AM
t2407,n2952,n22555,26400,car,gravity,HBW_AM
t2408,n2952,n27236,26400,car,gravity,HBW_AM
t2409,n2952,n8504,26400,car,gravity,HBW_AM
t2410,n2952,n8598,26400,car,gravity,HBW_AM
t2411,n29567,n33254,26400,car,gravity,HBW_AM
t2412,n29588,n15803,26400,car,gravity,HBW_AM
t2413,n29588,n26690,26400,car,gravity,HBW_AM
t2414,n29588,n7100,26400,car,gravity,HBW_AM
t2415,n29767,n8505,26400,car,gravity,HBW_AM
t2416,n30123,n18869,26400,car,gravity,HBW_AM
t2417,n30139,n14245,26400,car,gravity,HBW_AM
t2418,n30139,n26478,26400,car,gravity,HBW_AM
t2419,n30265,n6189,26400,car,gravity,HBW_AM
t2420,n30295,n17392,26400,car,gravity,HBW_AM
t2421,n30295,n3663,26400,car,gravity,HBW_AM
t2422,n30358,n28702,26400,car,gravity,HBW_AM
t2423,n30394,n18211,26400,car,gravity,HBW_AM
t2424,n30441,n10973,26400,car,gravity,HBW_AM
t2425,n30681,n29613,26400,car,gravity,HBW_AM
t2426,n30699,n10286,26400,car,gravity,HBW_AM
t2427,n30699,n16301,26400,car,gravity,HBW_AM
t2428,n30729,n25924,26400,car,gravity,HBW_AM
t2429,n31016,n18830,26400,car,gravity,HBW_AM
t2430,n31016,n22731,26400,car,gravity,HBW_AM
t2431,n31398,n31894,26400,car,gravity,HBW_AM
t2432,n31506,n13125,26400,car,gravity,HBW_AM
t2433,n31506,n29985,26400,car,gravity,HBW_AM
t2434,n31506,n30302,26400,car,gravity,HBW_AM
t2435,n31506,n30901,26400,car,gravity,HBW_AM
t2436,n31506,n32056,26400,car,gravity,HBW_AM
t2437,n31506,n32647,26400,car,gravity,HBW_AM
t2438,n31506,n9105,26400,car,gravity,HBW_AM
t2439,n31506,n9360,26400,car,gravity,HBW_AM
t2440,n31543,n2173,26400,car,gravity,HBW_AM
t2441,n316,n30451,26400,car,gravity,HBW_AM
t2442,n31653,n23851,26400,car,gravity,HBW_AM
t2443,n3176,n13971,26400,car,gravity,HBW_AM
t2444,n3176,n21812,26400,car,gravity,HBW_AM
t2445,n3176,n7790,26400,car,gravity,HBW_AM
t2446,n31779,n23241,26400,car,gravity,HBW_AM
t2447,n31961,n1449,26400,car,gravity,HBW_AM
t2448,n32010,n8408,26400,car,gravity,HBW_AM
t2449,n32151,n12949,26400,car,gravity,HBW_AM
t2450,n32366,n18963,26400,car,gravity,HBW_AM
t2451,n32570,n27884,26400,car,gravity,HBW_AM
t2452,n32659,n351,26400,car,gravity,HBW_AM
t2453,n32671,n10092,26400,car,gravity,HBW_AM
t2454,n32671,n2894,26400,car,gravity,HBW_AM
t2455,n32800,n20858,26400,car,gravity,HBW_AM
t2456,n32800,n21441,26400,car,gravity,HBW_AM
t2457,n32800,n26080,26400,car,gravity,HBW_AM
t2458,n32800,n29750,26400,car,gravity,HBW_AM
t2459,n32800,n30666,26400,car,gravity,HBW_AM
t2460,n32800,n31903,26400,car,gravity,HBW_AM
t2461,n32800,n3966,26400,car,gravity,HBW_AM
t2462,n32800,n4199,26400,car,gravity,HBW_AM
t2463,n32800,n896,26400,car,gravity,HBW_AM
t2464,n33067,n18420,26400,car,gravity,HBW_AM
t2465,n33099,n17933,26400,car,gravity,HBW_AM
t2466,n33201,n10420,26400,car,gravity,HBW_AM
t2467,n33433,n11678,26400,car,gravity,HBW_AM
t2468,n33433,n13252,26400,car,gravity,HBW_AM
t2469,n33433,n16864,26400,car,gravity,HBW_AM
t2470,n33433,n18419,26400,car,gravity,HBW_AM
t2471,n33433,n19290,26400,car,gravity,HBW_AM
t2472,n33433,n19786,26400,car,gravity,HBW_AM
t2473,n33433,n24556,26400,car,gravity,HBW_AM
t2474,n33433,n27405,26400,car,gravity,HBW_AM
t2475,n33433,n32104,26400,car,gravity,HBW_AM
t2476,n33433,n3778,26400,car,gravity,HBW_AM
t2477,n33433,n6735,26400,car,gravity,HBW_AM
t2478,n33433,n8623,26400,car,gravity,HBW_AM
t2479,n33489,n33434,26400,car,gravity,HBW_AM
t2480,n33573,n9890,26400,car,gravity,HBW_AM
t2481,n33784,n8967,26400,car,gravity,HBW_AM
t2482,n33907,n30169,26400,car,gravity,HBW_AM
t2483,n34061,n7592,26400,car,gravity,HBW_AM
t2484,n34084,n24640,26400,car,gravity,HBW_AM
t2485,n3463,n24537,26400,car,gravity,HBW_AM
t2486,n3502,n22105,26400,car,gravity,HBW_AM
t2487,n3668,n18896,26400,car,gravity,HBW_AM
t2488,n3703,n10256,26400,car,gravity,HBW_AM
t2489,n4175,n25025,26400,car,gravity,HBW_AM
t2490,n4360,n17711,26400,car,gravity,HBW_AM
t2491,n4427,n1168,26400,car,gravity,HBW_AM
t2492,n4611,n29712,26400,car,gravity,HBW_AM
t2493,n4648,n9261,26400,car,gravity,HBW_AM
t2494,n4910,n16534,26400,car,gravity,HBW_AM
t2495,n4910,n30836,26400,car,gravity,HBW_AM
t2496,n4911,n32746,26400,car,gravity,HBW_AM
t2497,n4967,n10574,26400,car,gravity,HBW_AM
t2498,n5107,n5761,26400,car,gravity,HBW_AM
t2499,n5138,n32072,26400,car,gravity,HBW_AM
t2500,n5291,n11645,26400,car,gravity,HBW_AM
t2501,n5291,n17489,26400,car,gravity,HBW_AM
t2502,n5386,n1076,26400,car,gravity,HBW_AM
t2503,n5386,n33702,26400,car,gravity,HBW_AM
t2504,n544,n20579,26400,car,gravity,HBW_AM
t2505,n5489,n10595,26400,car,gravity,HBW_AM
t2506,n5601,n2798,26400,car,gravity,HBW_AM
t2507,n5601,n32752,26400,car,gravity,HBW_AM
t2508,n5679,n12773,26400,car,gravity,HBW_AM
t2509,n5679,n17221,26400,car,gravity,HBW_AM
t2510,n5767,n7976,26400,car,gravity,HBW_AM
t2511,n577,n6491,26400,car,gravity,HBW_AM
t2512,n6077,n27015,26400,car,gravity,HBW_AM
t2513,n6078,n33053,26400,car,gravity,HBW_AM
t2514,n6084,n9805,26400,car,gravity,HBW_AM
t2515,n6134,n29591,26400,car,gravity,HBW_AM
t2516,n6257,n10658,26400,car,gravity,HBW_AM
t2517,n6257,n11851,26400,car,gravity,HBW_AM
t2518,n6257,n20816,26400,car,gravity,HBW_AM
t2519,n6257,n24262,26400,car,gravity,HBW_AM
t2520,n6257,n29096,26400,car,gravity,HBW_AM
t2521,n6257,n4185,26400,car,gravity,HBW_AM
t2522,n6257,n4224,26400,car,gravity,HBW_AM
t2523,n6257,n4350,26400,car,gravity,HBW_AM
t2524,n6257,n7684,26400,car,gravity,HBW_AM
t2525,n6257,n9106,26400,car,gravity,HBW_AM
t2526,n6351,n20514,26400,car,gravity,HBW_AM
t2527,n6351,n2267,26400,car,gravity,HBW_AM
t2528,n6351,n28054,26400,car,gravity,HBW_AM
t2529,n6351,n28297,26400,car,gravity,HBW_AM
t2530,n6351,n30565,26400,car,gravity,HBW_AM
t2531,n6351,n3895,26400,car,gravity,HBW_AM
t2532,n6351,n8561,26400,car,gravity,HBW_AM
t2533,n6430,n16044,26400,car,gravity,HBW_AM
t2534,n6458,n33355,26400,car,gravity,HBW_AM
t2535,n6538,n7406,26400,car,gravity,HBW_AM
t2536,n6645,n3572,26400,car,gravity,HBW_AM
t2537,n6646,n5812,26400,car,gravity,HBW_AM
t2538,n6692,n23514,26400,car,gravity,HBW_AM
t2539,n6699,n27156,26400,car,gravity,HBW_AM
t2540,n6704,n18516,26400,car,gravity,HBW_AM
t2541,n7192,n27422,26400,car,gravity,HBW_AM
t2542,n7194,n28272,26400,car,gravity,HBW_AM
t2543,n7194,n31888,26400,car,gravity,HBW_AM
t2544,n7194,n33274,26400,car,gravity,HBW_AM
t2545,n7294,n6628,26400,car,gravity,HBW_AM
t2546,n7351,n16853,26400,car,gravity,HBW_AM
t2547,n7403,n18752,26400,car,gravity,HBW_AM
t2548,n7403,n31035,26400,car,gravity,HBW_AM
t2549,n7437,n10884,26400,car,gravity,HBW_AM
t2550,n7457,n13345,26400,car,gravity,HBW_AM
t2551,n7595,n17445,26400,car,gravity,HBW_AM
t2552,n760,n15266,26400,car,gravity,HBW_AM
t2553,n7609,n6610,26400,car,gravity,HBW_AM
t2554,n8213,n29208,26400,car,gravity,HBW_AM
t2555,n8356,n16507,26400,car,gravity,HBW_AM
t2556,n8371,n3402,26400,car,gravity,HBW_AM
t2557,n8385,n31704,26400,car,gravity,HBW_AM
t2558,n8419,n21807,26400,car,gravity,HBW_AM
t2559,n8514,n15496,26400,car,gravity,HBW_AM
t2560,n8595,n30319,26400,car,gravity,HBW_AM
t2561,n8725,n14110,26400,car,gravity,HBW_AM
t2562,n8744,n10545,26400,car,gravity,HBW_AM
t2563,n8748,n28770,26400,car,gravity,HBW_AM
t2564,n881,n20950,26400,car,gravity,HBW_AM
t2565,n8938,n27670,26400,car,gravity,HBW_AM
t2566,n8944,n19142,26400,car,gravity,HBW_AM
t2567,n8991,n15193,26400,car,gravity,HBW_AM
t2568,n90,n31538,26400,car,gravity,HBW_AM
t2569,n9037,n26770,26400,car,gravity,HBW_AM
t2570,n9070,n156,26400,car,gravity,HBW_AM
t2571,n9108,n24855,26400,car,gravity,HBW_AM
t2572,n9198,n21793,26400,car,gravity,HBW_AM
t2573,n9206,n17666,26400,car,gravity,HBW_AM
t2574,n9206,n20981,26400,car,gravity,HBW_AM
t2575,n9377,n22532,26400,car,gravity,HBW_AM
t2576,n9409,n14511,26400,car,gravity,HBW_AM
t2577,n9489,n22610,26400,car,gravity,HBW_AM
t2578,n9725,n15499,26400,car,gravity,HBW_AM
t2579,n9725,n25038,26400,car,gravity,HBW_AM
t2580,n9856,n28579,26400,car,gravity,HBW_AM
t2581,n9875,n17501,26400,car,gravity,HBW_AM
t2582,n9954,n29841,26400,car,gravity,HBW_AM
t2583,n29230,n16000,26520,car,gravity,HBW_AM
t2584,n10089,n15560,26700,car,gravity,HBW_AM
t2585,n10113,n18454,26700,car,gravity,HBW_AM
t2586,n10113,n23629,26700,car,gravity,HBW_AM
t2587,n10113,n27408,26700,car,gravity,HBW_AM
t2588,n10113,n7056,26700,car,gravity,HBW_AM
t2589,n10114,n18266,26700,car,gravity,HBW_AM
t2590,n10114,n33695,26700,car,gravity,HBW_AM
t2591,n10146,n22283,26700,car,gravity,HBW_AM
t2592,n1015,n19723,26700,car,gravity,HBW_AM
t2593,n10219,n3227,26700,car,gravity,HBW_AM
t2594,n10241,n20726,26700,car,gravity,HBW_AM
t2595,n10389,n32549,26700,car,gravity,HBW_AM
t2596,n10579,n10718,26700,car,gravity,HBW_AM
t2597,n10579,n17722,26700,car,gravity,HBW_AM
t2598,n10579,n2074,26700,car,gravity,HBW_AM
t2599,n10593,n18957,26700,car,gravity,HBW_AM
t2600,n10628,n17574,26700,car,gravity,HBW_AM
t2601,n10791,n23889,26700,car,gravity,HBW_AM
t2602,n11009,n6628,26700,car,gravity,HBW_AM
t2603,n1106,n18357,26700,car,gravity,HBW_AM
t2604,n11136,n9709,26700,car,gravity,HBW_AM
