trip_id,origin_node_id,destination_node_id,departure_time_s,mode,dest_source,purpose
t516,n19182,n19056,27600,car,gravity,HBW_AM
t517,n19270,n6874,27600,car,gravity,HBW_AM
t518,n19486,n11515,27600,car,gravity,HBW_AM
t519,n19486,n9646,27600,car,gravity,HBW_AM
t520,n2318,n15161,27600,car,gravity,HBW_AM
t521,n2318,n19066,27600,car,gravity,HBW_AM
t522,n2318,n3681,27600,car,gravity,HBW_AM
t523,n2318,n7833,27600,car,gravity,HBW_AM
t524,n2318,n8221,27600,car,gravity,HBW_AM
t525,n2318,n9738,27600,car,gravity,HBW_AM
t526,n2839,n3476,27600,car,gravity,HBW_AM
t527,n287,n1532,27600,car,gravity,HBW_AM
t528,n3934,n1811,27600,car,gravity,HBW_AM
t529,n3982,n10773,27600,car,gravity,HBW_AM
t530,n3982,n4872,27600,car,gravity,HBW_AM
t531,n3982,n9566,27600,car,gravity,HBW_AM
t532,n4014,n12640,27600,car,gravity,HBW_AM
t533,n4024,n3030,27600,car,gravity,HBW_AM
t534,n4238,n10048,27600,car,gravity,HBW_AM
t535,n4238,n8482,27600,car,gravity,HBW_AM
t536,n4415,n11392,27600,car,gravity,HBW_AM
t537,n4435,n19186,27600,car,gravity,HBW_AM
t538,n4436,n18054,27600,car,gravity,HBW_AM
t539,n4456,n2925,27600,car,gravity,HBW_AM
t540,n4535,n14763,27600,car,gravity,HBW_AM
t541,n4536,n17752,27600,car,gravity,HBW_AM
t542,n461,n19755,27600,car,gravity,HBW_AM
t543,n4735,n14640,27600,car,gravity,HBW_AM
t544,n4762,n12962,27600,car,gravity,HBW_AM
t545,n4771,n11507,27600,car,gravity,HBW_AM
t546,n4782,n10580,27600,car,gravity,HBW_AM
t547,n4800,n11707,27600,car,gravity,HBW_AM
t548,n4916,n227,27600,car,gravity,HBW_AM
t549,n5108,n246,27600,car,gravity,HBW_AM
t550,n5108,n9940,27600,car,gravity,HBW_AM
t551,n5153,n1020,27600,car,gravity,HBW_AM
t552,n5158,n15513,27600,car,gravity,HBW_AM
t553,n5215,n3796,27600,car,gravity,HBW_AM
t554,n6245,n4642,27600,car,gravity,HBW_AM
t555,n6274,n3745,27600,car,gravity,HBW_AM
t556,n7169,n14293,27600,car,gravity,HBW_AM
t557,n8290,n11465,27600,car,gravity,HBW_AM
t558,n8290,n15495,27600,car,gravity,HBW_AM
t559,n8290,n9932,27600,car,gravity,HBW_AM
t560,n8955,n3101,27600,car,gravity,HBW_AM
t561,n8993,n12213,27600,car,gravity,HBW_AM
t562,n9008,n4573,27600,car,gravity,HBW_AM
t563,n9115,n1035,27600,car,gravity,HBW_AM
t564,n9345,n8211,27600,car,gravity,HBW_AM
t565,n9758,n18520,27600,car,gravity,HBW_AM
t566,n9773,n16230,27600,car,gravity,HBW_AM
t567,n9794,n19738,27600,car,gravity,HBW_AM
t568,n9884,n16997,27600,car,gravity,HBW_AM
t569,n989,n5919,27600,car,gravity,HBW_AM
t570,n9946,n19687,27600,car,gravity,HBW_AM
t571,n9967,n18224,27600,car,gravity,HBW_AM
t572,n3982,n19985,27720,car,gravity,HBW_AM
t573,n6843,n17872,27720,car,gravity,HBW_AM
t574,n6843,n9734,27720,car,gravity,HBW_AM
t575,n10289,n11520,27900,car,gravity,HBW_AM
t576,n10592,n11416,27900,car,gravity,HBW_AM
t577,n10592,n57,27900,car,gravity,HBW_AM
t578,n1060,n11953,27900,car,gravity,HBW_AM
t579,n1060,n12156,27900,car,gravity,HBW_AM
t580,n1060,n6655,27900,car,gravity,HBW_AM
t581,n1077,n1987,27900,car,gravity,HBW_AM
t582,n10931,n3715,27900,car,gravity,HBW_AM
t583,n10954,n10896,27900,car,gravity,HBW_AM
t584,n11073,n8425,27900,car,gravity,HBW_AM
t585,n11124,n15011,27900,car,gravity,HBW_AM
t586,n11257,n10695,27900,car,gravity,HBW_AM
t587,n11331,n2565,27900,car,gravity,HBW_AM
t588,n11506,n5194,27900,car,gravity,HBW_AM
t589,n11594,n11945,27900,car,gravity,HBW_AM
t590,n11633,n13926,27900,car,gravity,HBW_AM
t591,n11905,n19173,27900,car,gravity,HBW_AM
t592,n12521,n4949,27900,car,gravity,HBW_AM
t593,n12602,n2934,27900,car,gravity,HBW_AM
t594,n12971,n9471,27900,car,gravity,HBW_AM
t595,n13207,n14194,27900,car,gravity,HBW_AM
t596,n13386,n760,27900,car,gravity,HBW_AM
t597,n13410,n9590,27900,car,gravity,HBW_AM
t598,n1351,n16996,27900,car,gravity,HBW_AM
t599,n14044,n1573,27900,car,gravity,HBW_AM
t600,n14083,n13400,27900,car,gravity,HBW_AM
t601,n14083,n8608,27900,car,gravity,HBW_AM
t602,n14083,n988,27900,car,gravity,HBW_AM
t603,n14157,n11556,27900,car,gravity,HBW_AM
t604,n14157,n14673,27900,car,gravity,HBW_AM
t605,n14157,n15267,27900,car,gravity,HBW_AM
t606,n14157,n18072,27900,car,gravity,HBW_AM
t607,n14157,n18464,27900,car,gravity,HBW_AM
t608,n14157,n3055,27900,car,gravity,HBW_AM
t609,n14157,n6790,27900,car,gravity,HBW_AM
t610,n14358,n13437,27900,car,gravity,HBW_AM
t611,n14358,n2373,27900,car,gravity,HBW_AM
t612,n14358,n2589,27900,car,gravity,HBW_AM
t613,n14358,n3018,27900,car,gravity,HBW_AM
t614,n14453,n8008,27900,car,gravity,HBW_AM
t615,n15013,n5776,27900,car,gravity,HBW_AM
t616,n15013,n9457,27900,car,gravity,HBW_AM
t617,n15310,n12032,27900,car,gravity,HBW_AM
t618,n15580,n16469,27900,car,gravity,HBW_AM
t619,n15625,n11909,27900,car,gravity,HBW_AM
t620,n15625,n14141,27900,car,gravity,HBW_AM
t621,n15756,n15432,27900,car,gravity,HBW_AM
t622,n16013,n15149,27900,car,gravity,HBW_AM
t623,n16013,n15612,27900,car,gravity,HBW_AM
t624,n16013,n1644,27900,car,gravity,HBW_AM
t625,n16013,n18008,27900,car,gravity,HBW_AM
t626,n16013,n7617,27900,car,gravity,HBW_AM
t627,n16091,n13759,27900,car,gravity,HBW_AM
t628,n16123,n9403,27900,car,gravity,HBW_AM
t629,n16151,n17845,27900,car,gravity,HBW_AM
t630,n16628,n11967,27900,car,gravity,HBW_AM
t631,n16659,n19258,27900,car,gravity,HBW_AM
t632,n16696,n14471,27900,car,gravity,HBW_AM
t633,n16723,n8548,27900,car,gravity,HBW_AM
t634,n16729,n15569,27900,car,gravity,HBW_AM
t635,n16733,n4920,27900,car,gravity,HBW_AM
t636,n16876,n17738,27900,car,gravity,HBW_AM
t637,n17091,n5883,27900,car,gravity,HBW_AM
t638,n17120,n7341,27900,car,gravity,HBW_AM
t639,n17352,n385,27900,car,gravity,HBW_AM
t640,n17554,n6002,27900,car,gravity,HBW_AM
t641,n17598,n15239,27900,car,gravity,HBW_AM
t642,n17796,n8890,27900,car,gravity,HBW_AM
t643,n17924,n11891,27900,car,gravity,HBW_AM
t644,n17924,n125,27900,car,gravity,HBW_AM
t645,n17924,n14748,27900,car,gravity,HBW_AM
t646,n17924,n3845,27900,car,gravity,HBW_AM
t647,n17924,n4285,27900,car,gravity,HBW_AM
t648,n17924,n4547,27900,car,gravity,HBW_AM
t649,n17924,n9878,27900,car,gravity,HBW_AM
t650,n18235,n13974,27900,car,gravity,HBW_AM
t651,n18263,n589,27900,car,gravity,HBW_AM
t652,n18273,n3614,27900,car,gravity,HBW_AM
t653,n18614,n12163,27900,car,gravity,HBW_AM
t654,n18724,n5763,27900,car,gravity,HBW_AM
t655,n19486,n8914,27900,car,gravity,HBW_AM
t656,n19689,n18259,27900,car,gravity,HBW_AM
t657,n19689,n4210,27900,car,gravity,HBW_AM
t658,n19863,n11169,27900,car,gravity,HBW_AM
t659,n20029,n8704,27900,car,gravity,HBW_AM
t660,n2609,n2140,27900,car,gravity,HBW_AM
t661,n3050,n11535,27900,car,gravity,HBW_AM
t662,n3324,n2153,27900,car,gravity,HBW_AM
t663,n3914,n15456,27900,car,gravity,HBW_AM
t664,n3971,n13930,27900,car,gravity,HBW_AM
t665,n3971,n16936,27900,car,gravity,HBW_AM
t666,n3971,n19081,27900,car,gravity,HBW_AM
t667,n3971,n9749,27900,car,gravity,HBW_AM
t668,n3982,n12228,27900,car,gravity,HBW_AM
t669,n3982,n16113,27900,car,gravity,HBW_AM
t670,n4048,n641,27900,car,gravity,HBW_AM
t671,n4048,n7386,27900,car,gravity,HBW_AM
t672,n4435,n18994,27900,car,gravity,HBW_AM
t673,n4456,n13777,27900,car,gravity,HBW_AM
t674,n4478,n5661,27900,car,gravity,HBW_AM
t675,n4504,n3599,27900,car,gravity,HBW_AM
t676,n4676,n10315,27900,car,gravity,HBW_AM
t677,n4743,n17130,27900,car,gravity,HBW_AM
t678,n5817,n2678,27900,car,gravity,HBW_AM
t679,n6718,n16231,27900,car,gravity,HBW_AM
t680,n6822,n2529,27900,car,gravity,HBW_AM
t681,n6892,n5072,27900,car,gravity,HBW_AM
t682,n6938,n3890,27900,car,gravity,HBW_AM
t683,n6973,n557,27900,car,gravity,HBW_AM
t684,n710,n19760,27900,car,gravity,HBW_AM
t685,n9015,n12196,27900,car,gravity,HBW_AM
t686,n9080,n2343,27900,car,gravity,HBW_AM
t687,n9100,n4355,27900,car,gravity,HBW_AM
t688,n9285,n14113,27900,car,gravity,HBW_AM
t689,n9683,n16645,27900,car,gravity,HBW_AM
t690,n9746,n6659,27900,car,gravity,HBW_AM
t691,n9794,n10403,27900,car,gravity,HBW_AM
t692,n10972,n14869,28080,car,gravity,HBW_AM
t693,n11078,n13367,28080,car,gravity,HBW_AM
t694,n11899,n16085,28080,car,gravity,HBW_AM
t695,n12045,n788,28080,car,gravity,HBW_AM
t696,n12769,n17955,28080,car,gravity,HBW_AM
t697,n13142,n10292,28080,car,gravity,HBW_AM
t698,n13142,n14900,28080,car,gravity,HBW_AM
t699,n13142,n2230,28080,car,gravity,HBW_AM
t700,n13142,n6843,28080,car,gravity,HBW_AM
t701,n13142,n7006,28080,car,gravity,HBW_AM
t702,n157,n9166,28080,car,gravity,HBW_AM
t703,n16723,n1281,28080,car,gravity,HBW_AM
t704,n16756,n4572,28080,car,gravity,HBW_AM
t705,n1800,n7525,28080,car,gravity,HBW_AM
t706,n2380,n13283,28080,car,gravity,HBW_AM
t707,n2687,n13303,28080,car,gravity,HBW_AM
t708,n4024,n8461,28080,car,gravity,HBW_AM
t709,n4214,n11059,28080,car,gravity,HBW_AM
t710,n4881,n2254,28080,car,gravity,HBW_AM
t711,n6853,n12600,28080,car,gravity,HBW_AM
t712,n713,n5736,28080,car,gravity,HBW_AM
t713,n9114,n4029,28080,car,gravity,HBW_AM
t714,n9758,n16409,28080,car,gravity,HBW_AM
t715,n10582,n11756,28200,car,gravity,HBW_AM
t716,n11180,n3696,28200,car,gravity,HBW_AM
t717,n11444,n5582,28200,car,gravity,HBW_AM
t718,n11561,n9449,28200,car,gravity,HBW_AM
t719,n11647,n145,28200,car,gravity,HBW_AM
t720,n11783,n10118,28200,car,gravity,HBW_AM
t721,n11783,n11064,28200,car,gravity,HBW_AM
t722,n11783,n4268,28200,car,gravity,HBW_AM
t723,n11783,n4715,28200,car,gravity,HBW_AM
t724,n11783,n6460,28200,car,gravity,HBW_AM
t725,n11783,n7596,28200,car,gravity,HBW_AM
t726,n11873,n9025,28200,car,gravity,HBW_AM
t727,n12971,n15753,28200,car,gravity,HBW_AM
t728,n13196,n9625,28200,car,gravity,HBW_AM
t729,n14080,n18703,28200,car,gravity,HBW_AM
t730,n14342,n10236,28200,car,gravity,HBW_AM
t731,n14449,n4438,28200,car,gravity,HBW_AM
t732,n14452,n4764,28200,car,gravity,HBW_AM
t733,n14452,n6105,28200,car,gravity,HBW_AM
t734,n14452,n7348,28200,car,gravity,HBW_AM
t735,n14487,n4511,28200,car,gravity,HBW_AM
t736,n14740,n1350,28200,car,gravity,HBW_AM
t737,n14740,n3121,28200,car,gravity,HBW_AM
t738,n15266,n19715,28200,car,gravity,HBW_AM
t739,n1650,n15873,28200,car,gravity,HBW_AM
t740,n16851,n4826,28200,car,gravity,HBW_AM
t741,n16921,n494,28200,car,gravity,HBW_AM
t742,n16944,n4427,28200,car,gravity,HBW_AM
t743,n1697,n19444,28200,car,gravity,HBW_AM
t744,n17303,n1061,28200,car,gravity,HBW_AM
t745,n17303,n13054,28200,car,gravity,HBW_AM
t746,n17303,n18812,28200,car,gravity,HBW_AM
t747,n17462,n15170,28200,car,gravity,HBW_AM
t748,n17881,n4132,28200,car,gravity,HBW_AM
t749,n17897,n10743,28200,car,gravity,HBW_AM
t750,n17897,n1447,28200,car,gravity,HBW_AM
t751,n17897,n17613,28200,car,gravity,HBW_AM
t752,n17897,n3055,28200,car,gravity,HBW_AM
t753,n17979,n4526,28200,car,gravity,HBW_AM
t754,n18395,n4243,28200,car,gravity,HBW_AM
t755,n18395,n8883,28200,car,gravity,HBW_AM
t756,n2630,n10416,28200,car,gravity,HBW_AM
t757,n2928,n15084,28200,car,gravity,HBW_AM
t758,n2928,n3375,28200,car,gravity,HBW_AM
t759,n3307,n12461,28200,car,gravity,HBW_AM
t760,n391,n9237,28200,car,gravity,HBW_AM
t761,n3914,n2096,28200,car,gravity,HBW_AM
t762,n3980,n11875,28200,car,gravity,HBW_AM
t763,n4048,n3316,28200,car,gravity,HBW_AM
t764,n4389,n8782,28200,car,gravity,HBW_AM
t765,n4396,n18651,28200,car,gravity,HBW_AM
t766,n4443,n16650,28200,car,gravity,HBW_AM
t767,n4443,n5399,28200,car,gravity,HBW_AM
t768,n4443,n9411,28200,car,gravity,HBW_AM
t769,n5296,n6711,28200,car,gravity,HBW_AM
t770,n5675,n19076,28200,car,gravity,HBW_AM
t771,n5817,n17665,28200,car,gravity,HBW_AM
t772,n6718,n12818,28200,car,gravity,HBW_AM
t773,n6853,n9414,28200,car,gravity,HBW_AM
t774,n6945,n780,28200,car,gravity,HBW_AM
t775,n9457,n3962,28200,car,gravity,HBW_AM
t776,n975,n10759,28200,car,gravity,HBW_AM
t777,n9758,n10377,28200,car,gravity,HBW_AM
t778,n17410,n5652,28320,car,gravity,HBW_AM
t779,n10086,n3575,28440,car,gravity,HBW_AM
t780,n10360,n17832,28440,car,gravity,HBW_AM
t781,n11250,n643,28440,car,gravity,HBW_AM
t782,n11355,n14796,28440,car,schedule,HBW_AM
t783,n11356,n14796,28440,car,schedule,HBW_AM
t784,n11360,n17531,28440,car,schedule,HBW_AM
t785,n11880,n9541,28440,car,schedule,HBW_AM
t786,n139,n4421,28440,car,schedule,HBW_AM
t787,n13917,n15277,28440,car,gravity,HBW_AM
t788,n1432,n9525,28440,car,schedule,HBW_AM
t789,n14702,n1052,28440,car,gravity,HBW_AM
t790,n16851,n7184,28440,car,gravity,HBW_AM
t791,n17103,n16079,28440,car,schedule,HBW_AM
t792,n17106,n14796,28440,car,schedule,HBW_AM
t793,n17113,n9541,28440,car,schedule,HBW_AM
t794,n17300,n17473,28440,car,schedule,HBW_AM
t795,n17369,n17531,28440,car,schedule,HBW_AM
t796,n17369,n9541,28440,car,schedule,HBW_AM
t797,n17574,n14796,28440,car,schedule,HBW_AM
t798,n17574,n1812,28440,car,gravity,HBW_AM
t799,n17574,n9525,28440,car,schedule,HBW_AM
t800,n17972,n9670,28440,car,gravity,HBW_AM
t801,n18860,n9598,28440,car,schedule,HBW_AM
t802,n19239,n8929,28440,car,gravity,HBW_AM
t803,n2687,n6000,28440,car,gravity,HBW_AM
t804,n3136,n16079,28440,car,schedule,HBW_AM
t805,n3980,n8916,28440,car,schedule,HBW_AM
t806,n413,n824,28440,car,gravity,HBW_AM
t807,n4185,n8591,28440,car,gravity,HBW_AM
t808,n4800,n8940,28440,car,gravity,HBW_AM
t809,n5097,n9525,28440,car,schedule,HBW_AM
t810,n5097,n9598,28440,car,schedule,HBW_AM
t811,n5098,n9598,28440,car,schedule,HBW_AM
t812,n5098,n9784,28440,car,schedule,HBW_AM
t813,n5141,n9541,28440,car,schedule,HBW_AM
t814,n5197,n16079,28440,car,schedule,HBW_AM
t815,n5199,n14796,28440,car,schedule,HBW_AM
t816,n5817,n15991,28440,car,gravity,HBW_AM
t817,n9457,n19202,28440,car,gravity,HBW_AM
t818,n9519,n10991,28440,car,schedule,HBW_AM
t819,n9519,n10991,28440,car,schedule,HBW_AM
t820,n9519,n10991,28440,car,schedule,HBW_AM
t821,n9519,n10991,28440,car,schedule,HBW_AM
t822,n9519,n10991,28440,car,schedule,HBW_AM
t823,n9519,n10991,28440,car,schedule,HBW_AM
t824,n9519,n10991,28440,car,schedule,HBW_AM
t825,n9519,n10991,28440,car,schedule,HBW_AM
t826,n9519,n10991,28440,car,schedule,HBW_AM
t827,n9519,n10991,28440,car,schedule,HBW_AM
t828,n9519,n10991,28440,car,schedule,HBW_AM
t829,n9519,n10991,28440,car,schedule,HBW_AM
t830,n9519,n10991,28440,car,schedule,HBW_AM
t831,n9519,n10991,28440,car,schedule,HBW_AM
t832,n9519,n10991,28440,car,schedule,HBW_AM
t833,n9519,n17273,28440,car,schedule,HBW_AM
t834,n9519,n17273,28440,car,schedule,HBW_AM
t835,n9519,n17273,28440,car,schedule,HBW_AM
t836,n9519,n17273,28440,car,schedule,HBW_AM
t837,n9519,n17273,28440,car,schedule,HBW_AM
t838,n9519,n17273,28440,car,schedule,HBW_AM
t839,n9519,n17273,28440,car,schedule,HBW_AM
t840,n9519,n17273,28440,car,schedule,HBW_AM
t841,n9519,n17273,28440,car,schedule,HBW_AM
t842,n9519,n17273,28440,car,schedule,HBW_AM
t843,n9519,n17273,28440,car,schedule,HBW_AM
t844,n9519,n17273,28440,car,schedule,HBW_AM
t845,n9519,n17377,28440,car,schedule,HBW_AM
t846,n9519,n17377,28440,car,schedule,HBW_AM
t847,n9519,n17377,28440,car,schedule,HBW_AM
t848,n9519,n17377,28440,car,schedule,HBW_AM
t849,n9519,n17377,28440,car,schedule,HBW_AM
t850,n9519,n17377,28440,car,schedule,HBW_AM
t851,n9519,n17377,28440,car,schedule,HBW_AM
t852,n9519,n17377,28440,car,schedule,HBW_AM
t853,n9519,n17377,28440,car,schedule,HBW_AM
t854,n9519,n17377,28440,car,schedule,HBW_AM
t855,n9519,n17377,28440,car,schedule,HBW_AM
t856,n9519,n17377,28440,car,schedule,HBW_AM
t857,n9519,n17377,28440,car,schedule,HBW_AM
t858,n9519,n17377,28440,car,schedule,HBW_AM
t859,n9519,n17377,28440,car,schedule,HBW_AM
t860,n9519,n17377,28440,car,schedule,HBW_AM
t861,n9519,n17377,28440,car,schedule,HBW_AM
t862,n9519,n17377,28440,car,schedule,HBW_AM
t863,n9519,n17377,28440,car,schedule,HBW_AM
t864,n9519,n17377,28440,car,schedule,HBW_AM
t865,n9519,n17377,28440,car,schedule,HBW_AM
t866,n9519,n17377,28440,car,schedule,HBW_AM
t867,n9519,n17377,28440,car,schedule,HBW_AM
t868,n9519,n17377,28440,car,schedule,HBW_AM
t869,n9519,n17377,28440,car,schedule,HBW_AM
t870,n9519,n17377,28440,car,schedule,HBW_AM
t871,n9519,n17377,28440,car,schedule,HBW_AM
t872,n9519,n17377,28440,car,schedule,HBW_AM
t873,n9519,n17377,28440,car,schedule,HBW_AM
t874,n9519,n17377,28440,car,schedule,HBW_AM
t875,n9519,n17377,28440,car,schedule,HBW_AM
t876,n9519,n17377,28440,car,schedule,HBW_AM
t877,n9519,n17377,28440,car,schedule,HBW_AM
t878,n9519,n17377,28440,car,schedule,HBW_AM
t879,n9519,n17377,28440,car,schedule,HBW_AM
t880,n9519,n2229,28440,car,schedule,HBW_AM
t881,n9519,n2229,28440,car,schedule,HBW_AM
t882,n9519,n2229,28440,car,schedule,HBW_AM
t883,n9519,n2229,28440,car,schedule,HBW_AM
t884,n9519,n2229,28440,car,schedule,HBW_AM
t885,n9519,n2229,28440,car,schedule,HBW_AM
t886,n9519,n2229,28440,car,schedule,HBW_AM
t887,n9519,n2229,28440,car,schedule,HBW_AM
t888,n9519,n2229,28440,car,schedule,HBW_AM
t889,n9519,n2229,28440,car,schedule,HBW_AM
t890,n9519,n2229,28440,car,schedule,HBW_AM
t891,n9519,n2229,28440,car,schedule,HBW_AM
t892,n9519,n2229,28440,car,schedule,HBW_AM
t893,n9519,n2229,28440,car,schedule,HBW_AM
t894,n9519,n2229,28440,car,schedule,HBW_AM
t895,n9519,n2229,28440,car,schedule,HBW_AM
t896,n9519,n2229,28440,car,schedule,HBW_AM
t897,n9519,n2229,28440,car,schedule,HBW_AM
t898,n9519,n2229,28440,car,schedule,HBW_AM
t899,n9519,n2229,28440,car,schedule,HBW_AM
t900,n9519,n2229,28440,car,schedule,HBW_AM
t901,n9519,n2229,28440,car,schedule,HBW_AM
t902,n9519,n2229,28440,car,schedule,HBW_AM
t903,n9519,n2229,28440,car,schedule,HBW_AM
t904,n9519,n2229,28440,car,schedule,HBW_AM
t905,n9519,n2229,28440,car,schedule,HBW_AM
t906,n9519,n6545,28440,car,gravity,HBW_AM
t907,n9874,n11251,28440,car,gravity,HBW_AM
t908,n10003,n9541,28500,car,schedule,HBW_AM
t909,n10066,n11257,28500,car,schedule,HBSchool_AM
t910,n10066,n11257,28500,car,schedule,HBSchool_AM
t911,n10391,n12569,28500,car,schedule,HBW_AM
t912,n10391,n18189,28500,car,schedule,HBW_AM
t913,n11124,n17199,28500,car,gravity,HBW_AM
t914,n11257,n13563,28500,car,schedule,HBW_AM_chained
t915,n11257,n15836,28500,car,schedule,HBW_AM_chained
t916,n11257,n16611,28500,car,schedule,HBW_AM_chained
t917,n11257,n16678,28500,car,schedule,HBW_AM_chained
t918,n11257,n2229,28500,car,schedule,HBW_AM_chained
t919,n11257,n2817,28500,car,schedule,HBW_AM_chained
t920,n11257,n9132,28500,car,schedule,HBW_AM_chained
t921,n11391,n2229,28500,car,schedule,HBW_AM
t922,n12075,n6475,28500,car,gravity,HBW_AM
t923,n13684,n16079,28500,car,schedule,HBW_AM
t924,n13824,n2504,28500,car,schedule,HBW_AM
t925,n13824,n2504,28500,car,schedule,HBW_AM
t926,n15266,n15988,28500,car,gravity,HBW_AM
t927,n16035,n15195,28500,car,gravity,HBW_AM
t928,n16628,n11555,28500,car,gravity,HBW_AM
t929,n16877,n10024,28500,car,gravity,HBW_AM
t930,n17407,n14796,28500,car,schedule,HBW_AM
t931,n17407,n2817,28500,car,schedule,HBW_AM
t932,n17407,n8359,28500,car,schedule,HBW_AM
t933,n17407,n9541,28500,car,schedule,HBW_AM
t934,n19293,n11257,28500,car,schedule,HBSchool_AM
t935,n19377,n6414,28500,car,schedule,HBSchool_AM
t936,n19377,n6414,28500,car,schedule,HBSchool_AM
t937,n19395,n15267,28500,car,schedule,HBW_AM
t938,n19549,n12602,28500,car,schedule,HBW_AM
t939,n19549,n16843,28500,car,schedule,HBW_AM
t940,n2484,n1469,28500,car,schedule,HBW_AM
t941,n3042,n1980,28500,car,schedule,HBW_AM
t942,n3046,n1980,28500,car,schedule,HBW_AM
t943,n3065,n9784,28500,car,schedule,HBW_AM
t944,n4185,n8886,28500,car,gravity,HBW_AM
t945,n4407,n16899,28500,car,schedule,HBW_AM
t946,n5023,n11257,28500,car,schedule,HBSchool_AM
t947,n5023,n11257,28500,car,schedule,HBSchool_AM
t948,n6244,n13110,28500,car,schedule,HBW_AM
t949,n6414,n14796,28500,car,schedule,HBW_AM_chained
t950,n6414,n15342,28500,car,schedule,HBW_AM_chained
t951,n6550,n9598,28500,car,schedule,HBW_AM
t952,n6573,n1980,28500,car,schedule,HBW_AM
t953,n6873,n16611,28500,car,schedule,HBW_AM
t954,n714,n11257,28500,car,schedule,HBSchool_AM
t955,n714,n11257,28500,car,schedule,HBSchool_AM
t956,n8253,n16899,28500,car,schedule,HBW_AM
t957,n8299,n9598,28500,car,schedule,HBW_AM
t958,n8833,n10844,28500,car,gravity,HBW_AM
t959,n8833,n16579,28500,car,schedule,HBW_AM
t960,n8833,n16579,28500,car,schedule,HBW_AM
t961,n8833,n16579,28500,car,schedule,HBW_AM
t962,n8833,n16579,28500,car,schedule,HBW_AM
t963,n8833,n16611,28500,car,schedule,HBW_AM
t964,n8833,n16611,28500,car,schedule,HBW_AM
t965,n8833,n16611,28500,car,schedule,HBW_AM
t966,n8833,n16611,28500,car,schedule,HBW_AM
t967,n8833,n16611,28500,car,schedule,HBW_AM
t968,n8833,n16611,28500,car,schedule,HBW_AM
t969,n8833,n16784,28500,car,schedule,HBW_AM
t970,n8833,n16784,28500,car,schedule,HBW_AM
t971,n8833,n16784,28500,car,schedule,HBW_AM
t972,n8833,n16784,28500,car,schedule,HBW_AM
t973,n8833,n16784,28500,car,schedule,HBW_AM
t974,n8833,n16784,28500,car,schedule,HBW_AM
t975,n8833,n17377,28500,car,schedule,HBW_AM
t976,n8833,n17377,28500,car,schedule,HBW_AM
t977,n8833,n17377,28500,car,schedule,HBW_AM
t978,n8833,n17377,28500,car,schedule,HBW_AM
t979,n8833,n17377,28500,car,schedule,HBW_AM
t980,n8833,n2229,28500,car,schedule,HBW_AM
t981,n8833,n2229,28500,car,schedule,HBW_AM
t982,n8833,n2229,28500,car,schedule,HBW_AM
t983,n8833,n2229,28500,car,schedule,HBW_AM
t984,n8833,n4151,28500,car,gravity,HBW_AM
t985,n8853,n13789,28500,car,schedule,HBW_AM
t986,n8853,n16579,28500,car,schedule,HBW_AM
t987,n8853,n16579,28500,car,schedule,HBW_AM
t988,n8853,n16611,28500,car,schedule,HBW_AM
t989,n8853,n16611,28500,car,schedule,HBW_AM
t990,n8853,n16784,28500,car,schedule,HBW_AM
t991,n8853,n16784,28500,car,schedule,HBW_AM
t992,n8853,n16784,28500,car,schedule,HBW_AM
t993,n8853,n17377,28500,car,schedule,HBW_AM
t994,n8853,n2229,28500,car,schedule,HBW_AM
t995,n9214,n12785,28500,car,schedule,HBW_AM
t996,n11177,n11705,28560,car,gravity,HBW_AM
t997,n11177,n13110,28560,car,schedule,HBW_AM
t998,n11177,n2567,28560,car,schedule,HBW_AM
t999,n11177,n2584,28560,car,schedule,HBW_AM
