trip_id,origin_node_id,destination_node_id,departure_time_s,mode,dest_source,purpose
t12758,n29726,n73552,27900,car,schedule,HBW_AM_chained
t12759,n29726,n73552,27900,car,schedule,HBW_AM_chained
t12760,n29726,n73552,27900,car,schedule,HBW_AM_chained
t12761,n29726,n73552,27900,car,schedule,HBW_AM_chained
t12762,n29726,n73562,27900,car,schedule,HBW_AM_chained
t12763,n29726,n77074,27900,car,schedule,HBW_AM_chained
t12764,n29726,n79007,27900,car,schedule,HBW_AM_chained
t12765,n29726,n79171,27900,car,schedule,HBW_AM_chained
t12766,n29726,n80438,27900,car,schedule,HBW_AM_chained
t12767,n29726,n92023,27900,car,schedule,HBW_AM_chained
t12768,n29727,n29726,27900,car,schedule,HBSchool_AM
t12769,n29727,n29726,27900,car,schedule,HBSchool_AM
t12770,n29728,n29726,27900,car,schedule,HBSchool_AM
t12771,n29728,n29726,27900,car,schedule,HBSchool_AM
t12772,n29729,n45094,27900,car,schedule,HBW_AM
t12773,n29729,n77718,27900,car,schedule,HBW_AM
t12774,n29729,n77718,27900,car,schedule,HBW_AM
t12775,n29739,n73552,27900,car,schedule,HBW_AM
t12776,n29739,n96006,27900,car,schedule,HBW_AM
t12777,n29756,n42114,27900,car,schedule,HBSchool_AM
t12778,n29757,n111853,27900,car,schedule,HBW_AM_chained
t12779,n29757,n115797,27900,car,schedule,HBW_AM_chained
t12780,n29757,n118534,27900,car,schedule,HBW_AM_chained
t12781,n29757,n148039,27900,car,schedule,HBW_AM_chained
t12782,n29757,n24661,27900,car,schedule,HBW_AM_chained
t12783,n29757,n44572,27900,car,schedule,HBW_AM_chained
t12784,n29757,n53569,27900,car,schedule,HBW_AM_chained
t12785,n29757,n62945,27900,car,schedule,HBW_AM_chained
t12786,n29757,n71681,27900,car,schedule,HBW_AM_chained
t12787,n29757,n77718,27900,car,schedule,HBW_AM_chained
t12788,n29757,n77718,27900,car,schedule,HBW_AM_chained
t12789,n29757,n81652,27900,car,schedule,HBW_AM_chained
t12790,n29763,n53569,27900,car,schedule,HBW_AM
t12791,n29763,n77718,27900,car,schedule,HBW_AM
t12792,n29765,n9863,27900,car,schedule,HBSchool_AM
t12793,n29809,n124748,27900,car,schedule,HBW_AM
t12794,n29810,n146448,27900,car,schedule,HBSchool_AM
t12795,n29812,n111860,27900,car,schedule,HBW_AM
t12796,n29885,n29899,27900,car,schedule,HBSchool_AM
t12797,n29888,n29899,27900,car,schedule,HBSchool_AM
t12798,n29890,n29899,27900,car,schedule,HBSchool_AM
t12799,n29892,n80438,27900,car,schedule,HBW_AM
t12800,n29899,n108536,27900,car,schedule,HBW_AM_chained
t12801,n29899,n109537,27900,car,schedule,HBW_AM_chained
t12802,n29899,n109574,27900,car,schedule,HBW_AM_chained
t12803,n29899,n111547,27900,car,schedule,HBW_AM_chained
t12804,n29899,n111823,27900,car,schedule,HBW_AM_chained
t12805,n29899,n116216,27900,car,schedule,HBW_AM_chained
t12806,n29899,n116393,27900,car,schedule,HBW_AM_chained
t12807,n29899,n118996,27900,car,schedule,HBW_AM_chained
t12808,n29899,n120126,27900,car,schedule,HBW_AM_chained
t12809,n29899,n120331,27900,car,schedule,HBW_AM_chained
t12810,n29899,n120671,27900,car,schedule,HBW_AM_chained
t12811,n29899,n130810,27900,car,schedule,HBW_AM_chained
t12812,n29899,n131258,27900,car,schedule,HBW_AM_chained
t12813,n29899,n19039,27900,car,schedule,HBW_AM_chained
t12814,n29899,n31505,27900,car,schedule,HBW_AM_chained
t12815,n29899,n36388,27900,car,schedule,HBW_AM_chained
t12816,n29899,n40939,27900,car,schedule,HBW_AM_chained
t12817,n29899,n4610,27900,car,schedule,HBW_AM_chained
t12818,n29899,n58408,27900,car,schedule,HBW_AM_chained
t12819,n29899,n58836,27900,car,schedule,HBW_AM_chained
t12820,n29899,n59852,27900,car,schedule,HBW_AM_chained
t12821,n29899,n73568,27900,car,schedule,HBW_AM_chained
t12822,n29899,n77074,27900,car,schedule,HBW_AM_chained
t12823,n29899,n81652,27900,car,schedule,HBW_AM_chained
t12824,n29901,n61505,27900,car,schedule,HBSchool_AM
t12825,n29908,n61505,27900,car,schedule,HBSchool_AM
t12826,n29914,n29899,27900,car,schedule,HBSchool_AM
t12827,n29914,n29899,27900,car,schedule,HBSchool_AM
t12828,n29916,n61505,27900,car,schedule,HBSchool_AM
t12829,n29916,n61505,27900,car,schedule,HBSchool_AM
t12830,n29922,n18640,27900,car,schedule,HBW_AM
t12831,n29922,n29899,27900,car,schedule,HBSchool_AM
t12832,n29930,n61505,27900,car,schedule,HBSchool_AM
t12833,n29930,n61505,27900,car,schedule,HBSchool_AM
t12834,n29930,n61505,27900,car,schedule,HBSchool_AM
t12835,n29938,n98023,27900,car,schedule,HBW_AM
t12836,n29942,n70316,27900,car,schedule,HBW_AM
t12837,n29953,n140124,27900,car,schedule,HBW_AM
t12838,n29954,n12851,27900,car,schedule,HBSchool_AM
t12839,n29954,n12851,27900,car,schedule,HBSchool_AM
t12840,n29954,n73552,27900,car,schedule,HBW_AM
t12841,n29956,n12851,27900,car,schedule,HBSchool_AM
t12842,n29960,n121667,27900,car,schedule,HBW_AM
t12843,n29960,n80438,27900,car,schedule,HBW_AM
t12844,n29964,n45311,27900,car,schedule,HBSchool_AM
t12845,n29964,n45311,27900,car,schedule,HBSchool_AM
t12846,n29966,n45311,27900,car,schedule,HBSchool_AM
t12847,n29969,n45333,27900,car,schedule,HBSchool_AM
t12848,n29969,n45333,27900,car,schedule,HBSchool_AM
t12849,n29974,n12851,27900,car,schedule,HBSchool_AM
t12850,n29974,n12851,27900,car,schedule,HBSchool_AM
t12851,n29974,n96936,27900,car,schedule,HBW_AM
t12852,n29976,n80109,27900,car,schedule,HBSchool_AM
t12853,n29977,n12851,27900,car,schedule,HBSchool_AM
t12854,n29977,n12851,27900,car,schedule,HBSchool_AM
t12855,n29980,n80109,27900,car,schedule,HBSchool_AM
t12856,n29980,n80109,27900,car,schedule,HBSchool_AM
t12857,n29981,n111251,27900,car,schedule,HBW_AM
t12858,n29984,n12851,27900,car,schedule,HBSchool_AM
t12859,n29984,n12851,27900,car,schedule,HBSchool_AM
t12860,n29985,n80109,27900,car,schedule,HBSchool_AM
t12861,n29988,n47736,27900,car,schedule,HBW_AM
t12862,n29988,n77699,27900,car,schedule,HBW_AM
t12863,n29995,n45311,27900,car,schedule,HBSchool_AM
t12864,n29996,n12851,27900,car,schedule,HBSchool_AM
t12865,n29999,n65366,27900,car,schedule,HBW_AM
t12866,n30025,n30054,27900,car,schedule,HBSchool_AM
t12867,n30036,n30054,27900,car,schedule,HBSchool_AM
t12868,n30038,n20840,27900,car,schedule,HBSchool_AM
t12869,n30038,n20840,27900,car,schedule,HBSchool_AM
t12870,n30043,n20840,27900,car,schedule,HBSchool_AM
t12871,n30043,n20840,27900,car,schedule,HBSchool_AM
t12872,n30043,n73571,27900,car,schedule,HBW_AM
t12873,n30046,n30054,27900,car,schedule,HBSchool_AM
t12874,n30050,n15786,27900,car,schedule,HBW_AM
t12875,n30050,n80109,27900,car,schedule,HBSchool_AM
t12876,n30054,n108560,27900,car,schedule,HBW_AM_chained
t12877,n30054,n109537,27900,car,schedule,HBW_AM_chained
t12878,n30054,n111376,27900,car,schedule,HBW_AM_chained
t12879,n30054,n118727,27900,car,schedule,HBW_AM_chained
t12880,n30054,n149386,27900,car,schedule,HBW_AM_chained
t12881,n30054,n149389,27900,car,schedule,HBW_AM_chained
t12882,n30054,n22720,27900,car,schedule,HBW_AM_chained
t12883,n30054,n24661,27900,car,schedule,HBW_AM_chained
t12884,n30054,n36388,27900,car,schedule,HBW_AM_chained
t12885,n30054,n39512,27900,car,schedule,HBW_AM_chained
t12886,n30054,n39512,27900,car,schedule,HBW_AM_chained
t12887,n30054,n44572,27900,car,schedule,HBW_AM_chained
t12888,n30054,n55319,27900,car,schedule,HBW_AM_chained
t12889,n30054,n60317,27900,car,schedule,HBW_AM_chained
t12890,n30054,n61307,27900,car,schedule,HBW_AM_chained
t12891,n30054,n61307,27900,car,schedule,HBW_AM_chained
t12892,n30054,n61946,27900,car,schedule,HBW_AM_chained
t12893,n30054,n70523,27900,car,schedule,HBW_AM_chained
t12894,n30054,n77044,27900,car,schedule,HBW_AM_chained
t12895,n30054,n77718,27900,car,schedule,HBW_AM_chained
t12896,n30054,n77718,27900,car,schedule,HBW_AM_chained
t12897,n30055,n30054,27900,car,schedule,HBSchool_AM
t12898,n30062,n73629,27900,car,schedule,HBSchool_AM
t12899,n30067,n20840,27900,car,schedule,HBSchool_AM
t12900,n30075,n20840,27900,car,schedule,HBSchool_AM
t12901,n30075,n73330,27900,car,schedule,HBW_AM
t12902,n30078,n144757,27900,car,schedule,HBSchool_AM
t12903,n30083,n95261,27900,car,schedule,HBSchool_AM
t12904,n30083,n95261,27900,car,schedule,HBSchool_AM
t12905,n30090,n83513,27900,car,schedule,HBW_AM
t12906,n30091,n54134,27900,car,schedule,HBSchool_AM
t12907,n30094,n49643,27900,car,schedule,HBW_AM
t12908,n30095,n55433,27900,car,schedule,HBSchool_AM
t12909,n30095,n55433,27900,car,schedule,HBSchool_AM
t12910,n30095,n55433,27900,car,schedule,HBSchool_AM
t12911,n30095,n55433,27900,car,schedule,HBSchool_AM
t12912,n30097,n119470,27900,car,schedule,HBW_AM
t12913,n30097,n128694,27900,car,schedule,HBW_AM
t12914,n30097,n32080,27900,car,schedule,HBW_AM
t12915,n30097,n44505,27900,car,schedule,HBSchool_AM
t12916,n30098,n111923,27900,car,schedule,HBW_AM
t12917,n30098,n42790,27900,car,schedule,HBW_AM
t12918,n30099,n44505,27900,car,schedule,HBSchool_AM
t12919,n30099,n80438,27900,car,schedule,HBW_AM
t12920,n30100,n44505,27900,car,schedule,HBSchool_AM
t12921,n30101,n54134,27900,car,schedule,HBSchool_AM
t12922,n30113,n124689,27900,car,schedule,HBSchool_AM
t12923,n30131,n45342,27900,car,schedule,HBW_AM
t12924,n3019,n84934,27900,car,schedule,HBW_AM
t12925,n30202,n94481,27900,car,schedule,HBW_AM
t12926,n30207,n4234,27900,car,schedule,HBW_AM
t12927,n3023,n42184,27900,car,schedule,HBSchool_AM
t12928,n30232,n83228,27900,car,schedule,HBW_AM
t12929,n3028,n59676,27900,car,schedule,HBW_AM
t12930,n3028,n87288,27900,car,schedule,HBW_AM
t12931,n3029,n15784,27900,car,schedule,HBW_AM
t12932,n30294,n69443,27900,car,schedule,HBW_AM
t12933,n3031,n60011,27900,car,schedule,HBW_AM
t12934,n30404,n15585,27900,car,schedule,HBSchool_AM
t12935,n30420,n43431,27900,car,schedule,HBSchool_AM
t12936,n30427,n102874,27900,car,schedule,HBW_AM_chained
t12937,n30427,n103146,27900,car,schedule,HBW_AM_chained
t12938,n30427,n111860,27900,car,schedule,HBW_AM_chained
t12939,n30427,n62830,27900,car,schedule,HBW_AM
t12940,n30427,n92023,27900,car,schedule,HBW_AM_chained
t12941,n30428,n111860,27900,car,schedule,HBW_AM
t12942,n30433,n80435,27900,car,schedule,HBSchool_AM
t12943,n30437,n30427,27900,car,schedule,HBSchool_AM
t12944,n30442,n119154,27900,car,schedule,HBW_AM
t12945,n30443,n76527,27900,car,schedule,HBW_AM
t12946,n30445,n16671,27900,car,schedule,HBW_AM_chained
t12947,n30445,n22720,27900,car,schedule,HBW_AM_chained
t12948,n30445,n69656,27900,car,schedule,HBW_AM_chained
t12949,n30448,n49912,27900,car,schedule,HBW_AM
t12950,n30461,n29421,27900,car,schedule,HBSchool_AM
t12951,n30472,n131333,27900,car,schedule,HBW_AM
t12952,n30472,n43431,27900,car,schedule,HBSchool_AM
t12953,n30472,n43431,27900,car,schedule,HBSchool_AM
t12954,n30475,n53347,27900,car,schedule,HBW_AM
t12955,n30479,n145928,27900,car,schedule,HBW_AM_chained
t12956,n30479,n35532,27900,car,schedule,HBW_AM_chained
t12957,n30494,n30445,27900,car,schedule,HBSchool_AM
t12958,n30496,n35505,27900,car,schedule,HBW_AM
t12959,n30496,n76866,27900,car,schedule,HBW_AM
t12960,n305,n75233,27900,car,schedule,HBSchool_AM
t12961,n30500,n72912,27900,car,schedule,HBW_AM
t12962,n30503,n65321,27900,car,schedule,HBSchool_AM
t12963,n30508,n67002,27900,car,schedule,HBW_AM
t12964,n30522,n148364,27900,car,schedule,HBSchool_AM
t12965,n30523,n65321,27900,car,schedule,HBSchool_AM
t12966,n30545,n43769,27900,car,schedule,HBW_AM
t12967,n30545,n65321,27900,car,schedule,HBSchool_AM
t12968,n30551,n92023,27900,car,schedule,HBW_AM
t12969,n30561,n86889,27900,car,schedule,HBSchool_AM
t12970,n30570,n146249,27900,car,schedule,HBSchool_AM
t12971,n30625,n108532,27900,car,schedule,HBSchool_AM
t12972,n30625,n108532,27900,car,schedule,HBSchool_AM
t12973,n30626,n4056,27900,car,schedule,HBW_AM_chained
t12974,n30626,n45132,27900,car,schedule,HBW_AM_chained
t12975,n30641,n108532,27900,car,schedule,HBSchool_AM
t12976,n30641,n108532,27900,car,schedule,HBSchool_AM
t12977,n30650,n108532,27900,car,schedule,HBSchool_AM
t12978,n30650,n108532,27900,car,schedule,HBSchool_AM
t12979,n30660,n37629,27900,car,schedule,HBW_AM
t12980,n30661,n108532,27900,car,schedule,HBSchool_AM
t12981,n30681,n150838,27900,car,schedule,HBW_AM
t12982,n30681,n39490,27900,car,schedule,HBSchool_AM
t12983,n30681,n55804,27900,car,schedule,HBW_AM
t12984,n30681,n55804,27900,car,schedule,HBW_AM
t12985,n30685,n9240,27900,car,schedule,HBW_AM
t12986,n30706,n149436,27900,car,schedule,HBW_AM
t12987,n30724,n110358,27900,car,schedule,HBW_AM_chained
t12988,n30724,n111923,27900,car,schedule,HBW_AM_chained
t12989,n30724,n121067,27900,car,schedule,HBW_AM_chained
t12990,n30724,n121365,27900,car,schedule,HBW_AM_chained
t12991,n30724,n123249,27900,car,schedule,HBW_AM_chained
t12992,n30724,n123745,27900,car,schedule,HBW_AM_chained
t12993,n30724,n123927,27900,car,schedule,HBW_AM_chained
t12994,n30724,n133548,27900,car,schedule,HBW_AM_chained
t12995,n30724,n146673,27900,car,schedule,HBW_AM_chained
t12996,n30724,n2846,27900,car,schedule,HBW_AM_chained
t12997,n30724,n30455,27900,car,schedule,HBW_AM_chained
t12998,n30724,n32598,27900,car,schedule,HBW_AM_chained
t12999,n30724,n38956,27900,car,schedule,HBW_AM_chained
t13000,n30724,n38956,27900,car,schedule,HBW_AM_chained
t13001,n30724,n68823,27900,car,schedule,HBW_AM_chained
t13002,n30724,n94675,27900,car,schedule,HBW_AM_chained
t13003,n30791,n123311,27900,car,schedule,HBW_AM
t13004,n30791,n127979,27900,car,schedule,HBW_AM
t13005,n30791,n137276,27900,car,schedule,HBW_AM
t13006,n30791,n145622,27900,car,schedule,HBW_AM
t13007,n30791,n157501,27900,car,schedule,HBW_AM
t13008,n30791,n61307,27900,car,schedule,HBW_AM
t13009,n30811,n30242,27900,car,schedule,HBW_AM
t13010,n30811,n56367,27900,car,schedule,HBSchool_AM
t13011,n30811,n56367,27900,car,schedule,HBSchool_AM
t13012,n30811,n75642,27900,car,schedule,HBW_AM
t13013,n30823,n74558,27900,car,schedule,HBW_AM
t13014,n30824,n57681,27900,car,schedule,HBW_AM
t13015,n30859,n26497,27900,car,schedule,HBW_AM_chained
t13016,n30863,n105486,27900,car,schedule,HBW_AM_chained
t13017,n30863,n111860,27900,car,schedule,HBW_AM_chained
t13018,n30863,n59332,27900,car,schedule,HBW_AM_chained
t13019,n30863,n70932,27900,car,schedule,HBW_AM_chained
t13020,n3087,n87131,27900,car,schedule,HBSchool_AM
t13021,n3088,n110869,27900,car,schedule,HBW_AM
t13022,n3088,n123249,27900,car,schedule,HBW_AM
t13023,n3089,n147792,27900,car,schedule,HBW_AM
t13024,n3091,n122993,27900,car,schedule,HBW_AM
t13025,n3091,n5100,27900,car,schedule,HBSchool_AM
t13026,n3091,n5100,27900,car,schedule,HBSchool_AM
t13027,n3092,n67462,27900,car,schedule,HBW_AM
t13028,n3094,n5100,27900,car,schedule,HBSchool_AM
t13029,n3095,n15786,27900,car,schedule,HBW_AM
t13030,n3095,n72234,27900,car,schedule,HBW_AM
t13031,n30956,n54104,27900,car,schedule,HBSchool_AM
t13032,n30956,n54104,27900,car,schedule,HBSchool_AM
t13033,n3097,n40939,27900,car,schedule,HBW_AM
t13034,n3097,n4115,27900,car,schedule,HBW_AM
t13035,n3097,n70305,27900,car,schedule,HBSchool_AM
t13036,n30970,n13382,27900,car,schedule,HBW_AM
t13037,n30970,n74136,27900,car,schedule,HBW_AM
t13038,n3098,n70305,27900,car,schedule,HBSchool_AM
t13039,n3099,n45423,27900,car,schedule,HBSchool_AM
t13040,n3099,n45423,27900,car,schedule,HBSchool_AM
t13041,n3111,n49167,27900,car,schedule,HBW_AM
t13042,n3112,n57768,27900,car,schedule,HBSchool_AM
t13043,n31231,n72872,27900,car,schedule,HBSchool_AM
t13044,n31245,n52489,27900,car,schedule,HBW_AM_chained
t13045,n31246,n92023,27900,car,schedule,HBW_AM
t13046,n31253,n79007,27900,car,schedule,HBW_AM
t13047,n31271,n17593,27900,car,schedule,HBSchool_AM
t13048,n31280,n30072,27900,car,schedule,HBW_AM
t13049,n31280,n43246,27900,car,schedule,HBW_AM
t13050,n313,n38988,27900,car,schedule,HBW_AM
t13051,n313,n50535,27900,car,schedule,HBSchool_AM
t13052,n3130,n36388,27900,car,schedule,HBW_AM
t13053,n31413,n4775,27900,car,schedule,HBW_AM
t13054,n31415,n44998,27900,car,schedule,HBSchool_AM
t13055,n31415,n44998,27900,car,schedule,HBSchool_AM
t13056,n31415,n92527,27900,car,schedule,HBW_AM
t13057,n31416,n33592,27900,car,schedule,HBW_AM
t13058,n31417,n90467,27900,car,schedule,HBW_AM
t13059,n315,n45048,27900,car,schedule,HBW_AM
t13060,n315,n54104,27900,car,schedule,HBSchool_AM
t13061,n31527,n75233,27900,car,schedule,HBSchool_AM
t13062,n31527,n75233,27900,car,schedule,HBSchool_AM
t13063,n31528,n44572,27900,car,schedule,HBW_AM
t13064,n31561,n31565,27900,car,schedule,HBSchool_AM
t13065,n31565,n108461,27900,car,schedule,HBW_AM_chained
t13066,n31565,n14792,27900,car,schedule,HBW_AM_chained
t13067,n31565,n48109,27900,car,schedule,HBW_AM_chained
t13068,n31565,n74331,27900,car,schedule,HBW_AM_chained
t13069,n31570,n111923,27900,car,schedule,HBW_AM_chained
t13070,n31570,n32163,27900,car,schedule,HBW_AM_chained
t13071,n31589,n70305,27900,car,schedule,HBSchool_AM
t13072,n31596,n70305,27900,car,schedule,HBSchool_AM
t13073,n31606,n17900,27900,car,schedule,HBW_AM
t13074,n3161,n96599,27900,car,schedule,HBW_AM
t13075,n3162,n63834,27900,car,schedule,HBW_AM
t13076,n3162,n95816,27900,car,schedule,HBW_AM
t13077,n31621,n91749,27900,car,schedule,HBSchool_AM
t13078,n31621,n91749,27900,car,schedule,HBSchool_AM
t13079,n31621,n99489,27900,car,schedule,HBW_AM
t13080,n31625,n14969,27900,car,schedule,HBW_AM
t13081,n3166,n102946,27900,car,schedule,HBSchool_AM
t13082,n31666,n46846,27900,car,schedule,HBW_AM
t13083,n31667,n150321,27900,car,schedule,HBW_AM
t13084,n31668,n69690,27900,car,schedule,HBW_AM
t13085,n31672,n72680,27900,car,schedule,HBSchool_AM
t13086,n31674,n41027,27900,car,schedule,HBW_AM_chained
t13087,n31675,n31505,27900,car,schedule,HBW_AM
t13088,n31675,n34257,27900,car,schedule,HBW_AM
t13089,n31677,n31674,27900,car,schedule,HBSchool_AM
t13090,n318,n61501,27900,car,schedule,HBW_AM_chained
t13091,n3186,n12617,27900,car,schedule,HBW_AM_chained
t13092,n3186,n157501,27900,car,schedule,HBW_AM_chained
t13093,n3186,n32163,27900,car,schedule,HBW_AM_chained
t13094,n3186,n80395,27900,car,schedule,HBW_AM_chained
t13095,n31896,n6160,27900,car,schedule,HBSchool_AM
t13096,n319,n11946,27900,car,schedule,HBW_AM_chained
t13097,n319,n120979,27900,car,schedule,HBW_AM_chained
t13098,n319,n133713,27900,car,schedule,HBW_AM_chained
t13099,n319,n158233,27900,car,schedule,HBW_AM_chained
t13100,n319,n21420,27900,car,schedule,HBW_AM_chained
t13101,n319,n30315,27900,car,schedule,HBW_AM_chained
t13102,n319,n37666,27900,car,schedule,HBW_AM_chained
t13103,n319,n40435,27900,car,schedule,HBW_AM_chained
t13104,n319,n57701,27900,car,schedule,HBW_AM_chained
t13105,n31900,n141390,27900,car,schedule,HBW_AM_chained
t13106,n31900,n64420,27900,car,schedule,HBW_AM
t13107,n31900,n72082,27900,car,schedule,HBW_AM_chained
t13108,n31900,n73553,27900,car,schedule,HBW_AM_chained
t13109,n31900,n84700,27900,car,schedule,HBW_AM_chained
t13110,n31900,n92023,27900,car,schedule,HBW_AM_chained
t13111,n31900,n95573,27900,car,schedule,HBW_AM_chained
t13112,n3191,n84934,27900,car,schedule,HBW_AM
t13113,n3191,n84934,27900,car,schedule,HBW_AM
t13114,n32019,n72062,27900,car,schedule,HBW_AM_chained
t13115,n3205,n53569,27900,car,schedule,HBW_AM
t13116,n32058,n1982,27900,car,schedule,HBSchool_AM
t13117,n3210,n61946,27900,car,schedule,HBW_AM
t13118,n322,n4424,27900,car,schedule,HBW_AM
t13119,n32227,n15925,27900,car,schedule,HBW_AM_chained
t13120,n32227,n8178,27900,car,schedule,HBW_AM_chained
t13121,n32282,n120671,27900,car,schedule,HBW_AM
t13122,n32286,n73552,27900,car,schedule,HBW_AM
t13123,n32287,n151220,27900,car,schedule,HBW_AM
t13124,n32288,n6536,27900,car,schedule,HBSchool_AM
t13125,n32292,n87288,27900,car,schedule,HBW_AM
t13126,n32293,n154073,27900,car,schedule,HBSchool_AM
t13127,n32294,n26288,27900,car,schedule,HBW_AM
t13128,n32294,n6536,27900,car,schedule,HBSchool_AM
t13129,n32295,n38882,27900,car,schedule,HBW_AM
t13130,n323,n133300,27900,car,schedule,HBW_AM
t13131,n323,n52301,27900,car,schedule,HBSchool_AM
t13132,n3230,n130475,27900,car,schedule,HBW_AM
t13133,n3230,n42164,27900,car,schedule,HBW_AM
t13134,n32342,n35020,27900,car,schedule,HBW_AM
t13135,n32344,n46067,27900,car,schedule,HBSchool_AM
t13136,n32347,n46067,27900,car,schedule,HBSchool_AM
t13137,n32347,n46067,27900,car,schedule,HBSchool_AM
t13138,n32347,n46067,27900,car,schedule,HBSchool_AM
t13139,n32356,n19456,27900,car,schedule,HBSchool_AM
t13140,n32356,n19456,27900,car,schedule,HBSchool_AM
t13141,n32366,n154459,27900,car,schedule,HBW_AM
t13142,n3238,n17955,27900,car,schedule,HBSchool_AM
t13143,n3240,n7086,27900,car,schedule,HBW_AM
t13144,n3241,n3186,27900,car,schedule,HBSchool_AM
t13145,n3241,n3186,27900,car,schedule,HBSchool_AM
t13146,n32462,n54104,27900,car,schedule,HBSchool_AM
t13147,n32463,n54104,27900,car,schedule,HBSchool_AM
t13148,n32463,n91006,27900,car,schedule,HBW_AM
t13149,n325,n52301,27900,car,schedule,HBSchool_AM
t13150,n3253,n110008,27900,car,schedule,HBW_AM
t13151,n3255,n65054,27900,car,schedule,HBSchool_AM
t13152,n326,n51407,27900,car,schedule,HBW_AM
t13153,n3265,n117149,27900,car,schedule,HBW_AM
t13154,n3267,n143025,27900,car,schedule,HBW_AM
t13155,n3267,n57453,27900,car,schedule,HBW_AM
t13156,n3267,n57681,27900,car,schedule,HBW_AM
t13157,n3268,n56384,27900,car,schedule,HBSchool_AM
t13158,n3269,n16727,27900,car,schedule,HBSchool_AM
t13159,n3269,n16727,27900,car,schedule,HBSchool_AM
t13160,n3269,n79680,27900,car,schedule,HBW_AM
t13161,n3269,n94097,27900,car,schedule,HBW_AM
t13162,n3272,n133548,27900,car,schedule,HBW_AM
t13163,n3272,n5100,27900,car,schedule,HBSchool_AM
t13164,n3273,n16727,27900,car,schedule,HBSchool_AM
t13165,n3273,n16727,27900,car,schedule,HBSchool_AM
t13166,n3273,n16727,27900,car,schedule,HBSchool_AM
t13167,n328,n30724,27900,car,schedule,HBSchool_AM
t13168,n328,n40435,27900,car,schedule,HBW_AM
t13169,n32829,n44998,27900,car,schedule,HBSchool_AM
t13170,n3285,n132679,27900,car,schedule,HBSchool_AM
t13171,n32854,n61505,27900,car,schedule,HBSchool_AM
t13172,n32871,n68037,27900,car,schedule,HBSchool_AM
t13173,n32882,n116257,27900,car,schedule,HBW_AM
t13174,n32896,n58144,27900,car,schedule,HBSchool_AM
t13175,n32896,n58144,27900,car,schedule,HBSchool_AM
t13176,n329,n84934,27900,car,schedule,HBW_AM
t13177,n3290,n158233,27900,car,schedule,HBW_AM
t13178,n32900,n59282,27900,car,schedule,HBW_AM
t13179,n32900,n89618,27900,car,schedule,HBW_AM
t13180,n32947,n44998,27900,car,schedule,HBSchool_AM
t13181,n32954,n71728,27900,car,schedule,HBW_AM
t13182,n32955,n56367,27900,car,schedule,HBSchool_AM
t13183,n32955,n56367,27900,car,schedule,HBSchool_AM
t13184,n32955,n56367,27900,car,schedule,HBSchool_AM
t13185,n32955,n56367,27900,car,schedule,HBSchool_AM
t13186,n32955,n72263,27900,car,schedule,HBW_AM
t13187,n32986,n43612,27900,car,schedule,HBW_AM
t13188,n32988,n45311,27900,car,schedule,HBSchool_AM
t13189,n33003,n61505,27900,car,schedule,HBSchool_AM
t13190,n33006,n2124,27900,car,schedule,HBSchool_AM
t13191,n33006,n69245,27900,car,schedule,HBW_AM
t13192,n33009,n40371,27900,car,schedule,HBW_AM
t13193,n3302,n12314,27900,car,schedule,HBW_AM
t13194,n3303,n115248,27900,car,schedule,HBW_AM
t13195,n3303,n55348,27900,car,schedule,HBW_AM
t13196,n33035,n46620,27900,car,schedule,HBSchool_AM
t13197,n33036,n46620,27900,car,schedule,HBSchool_AM
t13198,n33036,n46620,27900,car,schedule,HBSchool_AM
t13199,n33036,n46620,27900,car,schedule,HBSchool_AM
t13200,n331,n23527,27900,car,schedule,HBSchool_AM
t13201,n33156,n58426,27900,car,schedule,HBW_AM
t13202,n33156,n75034,27900,car,schedule,HBW_AM
t13203,n33160,n102943,27900,car,schedule,HBW_AM
t13204,n33182,n66354,27900,car,schedule,HBSchool_AM
t13205,n33203,n57156,27900,car,schedule,HBW_AM
t13206,n33223,n65053,27900,car,schedule,HBSchool_AM
t13207,n33247,n146561,27900,car,schedule,HBW_AM_chained
t13208,n33247,n43458,27900,car,schedule,HBW_AM_chained
t13209,n33247,n56806,27900,car,schedule,HBW_AM_chained
t13210,n33271,n65053,27900,car,schedule,HBSchool_AM
t13211,n33287,n90242,27900,car,schedule,HBW_AM
t13212,n33302,n55981,27900,car,schedule,HBW_AM
t13213,n33306,n83007,27900,car,schedule,HBSchool_AM
t13214,n33309,n66757,27900,car,schedule,HBW_AM
t13215,n33310,n139355,27900,car,schedule,HBW_AM
t13216,n33315,n9006,27900,car,schedule,HBW_AM
t13217,n33320,n17827,27900,car,schedule,HBW_AM
t13218,n33323,n75765,27900,car,schedule,HBSchool_AM
t13219,n334,n103604,27900,car,schedule,HBW_AM
t13220,n334,n16727,27900,car,schedule,HBSchool_AM
t13221,n336,n76064,27900,car,schedule,HBSchool_AM
t13222,n336,n76064,27900,car,schedule,HBSchool_AM
t13223,n33648,n72787,27900,car,schedule,HBW_AM
t13224,n3373,n90736,27900,car,schedule,HBSchool_AM
t13225,n3373,n90736,27900,car,schedule,HBSchool_AM
t13226,n33831,n151075,27900,car,schedule,HBW_AM
t13227,n33831,n80438,27900,car,schedule,HBW_AM
t13228,n33832,n101408,27900,car,schedule,HBW_AM_chained
t13229,n33832,n106527,27900,car,schedule,HBW_AM_chained
